0.07,0.5,6.2668
0.07,0.52,6.42791
0.07,0.54,6.2668
0.07,0.56,6.14764
0.07,0.58,6.30947
0.07,0.6,6.2668
0.07,0.62,6.35703
0.07,0.64,6.33217
0.07,0.66,6.25944
0.07,0.68,6.2668
0.073,0.5,6.14764
0.073,0.52,6.27007
0.073,0.54,6.32249
0.073,0.56,6.25944
0.073,0.58,6.33217
0.073,0.6,6.42791
0.073,0.62,6.33065
0.073,0.64,6.25944
0.073,0.66,6.2905
0.073,0.68,6.2668
0.076,0.5,6.43328
0.076,0.52,6.14764
0.076,0.54,6.2668
0.076,0.56,6.32249
0.076,0.58,6.14764
0.076,0.6,6.2905
0.076,0.62,6.14764
0.076,0.64,6.2668
0.076,0.66,6.2905
0.076,0.68,6.9438
0.079,0.5,6.90536
0.079,0.52,6.25828
0.079,0.54,6.34034
0.079,0.56,6.29357
0.079,0.58,6.14764
0.079,0.6,6.34034
0.079,0.62,6.5466
0.079,0.64,6.76996
0.079,0.66,6.33065
0.079,0.68,6.86265
0.082,0.5,6.33336
0.082,0.52,6.2668
0.082,0.54,6.2668
0.082,0.56,6.42791
0.082,0.58,6.36538
0.082,0.6,6.69298
0.082,0.62,6.2668
0.082,0.64,6.25944
0.082,0.66,6.35703
0.082,0.68,6.2668
0.085,0.5,6.34034
0.085,0.52,6.2668
0.085,0.54,6.2668
0.085,0.56,6.4206
0.085,0.58,6.25944
0.085,0.6,6.37943
0.085,0.62,6.25944
0.085,0.64,6.2905
0.085,0.66,6.14764
0.085,0.68,6.4206
0.088,0.5,6.25944
0.088,0.52,6.42791
0.088,0.54,6.25944
0.088,0.56,6.42791
0.088,0.58,6.14764
0.088,0.6,6.2905
0.088,0.62,6.4206
0.088,0.64,6.4206
0.088,0.66,6.8198
0.088,0.68,6.2905
0.091,0.5,6.25944
0.091,0.52,6.28198
0.091,0.54,6.2668
0.091,0.56,6.4206
0.091,0.58,6.54705
0.091,0.6,6.5466
0.091,0.62,6.2668
0.091,0.64,6.36538
0.091,0.66,6.2668
0.091,0.68,6.36538
0.094,0.5,6.25944
0.094,0.52,6.33065
0.094,0.54,6.29357
0.094,0.56,6.71495
0.094,0.58,6.31664
0.094,0.6,6.27286
0.094,0.62,6.36538
0.094,0.64,6.25944
0.094,0.66,6.2905
0.094,0.68,6.5487
0.097,0.5,6.30947
0.097,0.52,6.2668
0.097,0.54,6.2668
0.097,0.56,6.25944
0.097,0.58,6.28198
0.097,0.6,6.619
0.097,0.62,6.14764
0.097,0.64,6.4206
0.097,0.66,6.14764
0.097,0.68,6.2905
