-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 0 0
-2.675 0 0
-2.625 0 0
-2.575 0 0
-2.525 3.44828e-05 1.54212e-05
-2.475 3.44828e-05 1.54212e-05
-2.425 3.44828e-05 1.54212e-05
-2.375 4.31034e-05 2.3999e-05
-2.325 0.00012069 2.46859e-05
-2.275 0.000362069 4.86134e-05
-2.225 0.000543103 9.62086e-05
-2.175 0.00103448 0.000115014
-2.125 0.00183621 0.000184199
-2.075 0.00317241 0.000152467
-2.025 0.00440517 0.000244583
-1.975 0.00673276 0.000272194
-1.925 0.0103707 0.000437414
-1.875 0.0150345 0.000341927
-1.825 0.0215517 0.000454368
-1.775 0.0303966 0.000841134
-1.725 0.0403793 0.000645758
-1.675 0.0532672 0.000698167
-1.625 0.0701466 0.00124945
-1.575 0.089181 0.00154755
-1.525 0.11119 0.00130574
-1.475 0.131569 0.00171653
-1.425 0.157784 0.00162761
-1.375 0.186733 0.00219675
-1.325 0.21331 0.00223762
-1.275 0.240647 0.00239456
-1.225 0.268121 0.00260096
-1.175 0.293259 0.00281151
-1.125 0.31869 0.00256263
-1.075 0.340741 0.00310134
-1.025 0.35794 0.00301018
-0.975 0.374767 0.00245873
-0.925 0.381888 0.00253012
-0.875 0.391716 0.00262255
-0.825 0.393448 0.00223783
-0.775 0.393836 0.00273755
-0.725 0.390336 0.00219902
-0.675 0.390431 0.00184324
-0.625 0.381862 0.00240307
-0.575 0.370767 0.00244689
-0.525 0.366922 0.00260788
-0.475 0.354043 0.00200087
-0.425 0.347267 0.00186395
-0.375 0.337836 0.00206755
-0.325 0.328888 0.00268585
-0.275 0.322216 0.00216893
-0.225 0.319138 0.00284023
-0.175 0.312043 0.00258135
-0.125 0.304491 0.00266209
-0.075 0.305414 0.00272423
-0.025 0.303457 0.00328826
0.025 0.30281 0.00183052
0.075 0.304552 0.00225102
0.125 0.305569 0.00284768
0.175 0.309664 0.00244087
0.225 0.315931 0.00178068
0.275 0.322345 0.00246266
0.325 0.328914 0.00227939
0.375 0.338267 0.00278955
0.425 0.343095 0.00223319
0.475 0.356629 0.00235019
0.525 0.361707 0.00256783
0.575 0.372138 0.00243422
0.625 0.380621 0.00172786
0.675 0.376724 0.00249548
0.725 0.387948 0.00236772
0.775 0.390578 0.00288715
0.825 0.388147 0.00303281
0.875 0.390103 0.00278563
0.925 0.378552 0.00313922
0.975 0.364793 0.00279155
1.025 0.353517 0.0030319
1.075 0.332509 0.00314901
1.125 0.310862 0.00223114
1.175 0.291828 0.0023747
1.225 0.26331 0.00183815
1.275 0.238112 0.00261386
1.325 0.212526 0.00219604
1.375 0.184457 0.0026589
1.425 0.158922 0.00163152
1.475 0.1335 0.00155297
1.525 0.109121 0.00158254
1.575 0.0890948 0.00152817
1.625 0.0696293 0.00115455
1.675 0.0549828 0.000940635
1.725 0.04175 0.000654636
1.775 0.030431 0.000597819
1.825 0.021931 0.000562212
1.875 0.0153448 0.000457953
1.925 0.0107759 0.000359287
1.975 0.00692241 0.000359241
2.025 0.00493103 0.000271353
2.075 0.00267241 0.000127575
2.125 0.00175 0.000202274
2.175 0.00111207 0.000129296
2.225 0.00062931 9.14565e-05
2.275 0.000465517 7.91039e-05
2.325 0.000155172 4.20562e-05
2.375 0.000137931 3.13205e-05
2.425 5.17241e-05 2.14653e-05
2.475 5.17241e-05 2.75323e-05
2.525 0 0
2.575 0 0
2.625 0 0
2.675 0 0
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
