-2.46556,-2.07873,-0.27644,-0.581571
-1.6919,0.146599,-3.27901,-47.9344
0.879663,0.0787827,-0.746525,-2.77979
-0.586466,-1.42975,-1.21556,2.43859
-0.0720204,1.9009,-0.282561,2.36484
0.229586,0.673121,5.63973,-6.97573
0.750964,-6.92906,0.894859,-1.24367
-3.61046,-0.739908,-7.78112,0.0301344
0.533577,-0.343133,-0.62999,0.830037
3.26821,-9.05604,1.8609,1.90804
-0.427169,-1.91329,-0.684161,-9.61511
1.77341,-1.27553,0.38379,0.117371
1.17868,0.508727,2.51968,-1.04014
-15.0368,-0.0418349,0.221118,-0.452519
-1.7114,-1.0107,-0.894375,-0.138596
0.231585,0.0922261,5.08572,2.86413
-0.831339,0.321352,0.0937187,0.0140443
0.145072,-2.76611,-488.626,-12.6405
-18.3795,2.813,0.918384,5.30802
0.267429,-6.53827,1.63837,1.88276
-4.85625,0.113124,-6.0119,0.159414
1.02968,-0.370095,-1.33302,-0.782506
-1.11185,-1.25498,-3.09566,0.8442
-1.4392,-0.934203,-12.7206,-0.926811
-0.0212834,1.03335,1.33492,0.943817
1.03874,-3.06241,0.221056,-0.84017
-0.0656342,5.88937,-0.256508,2.25441
-0.0180357,28.9461,-2.60911,-0.95064
-0.951594,4.53423,-0.0407614,0.913951
-1.06981,-8.10862,-3.28637,-0.66693
-0.0888362,-4.06651,13.5495,-0.626667
0.273289,-0.968325,0.0908095,-2.20429
0.384379,10.7857,-1.02078,0.792434
0.258325,-0.928915,0.64226,-0.714271
-3.70316,-0.347653,-0.0527398,-0.230258
-1.82907,-27.0691,3.15494,-0.110333
4.60022,-9.5276,1.59848,2.04633
1.02579,-1.25581,1.83269,-0.100281
0.00583648,-1.53085,0.447845,1.06026
-13.0824,0.477728,4.14295,-1.42739
0.66141,0.322068,0.843153,-1.05565
-0.435163,0.729733,-0.990213,-1.61728
0.517285,-1.59832,23.6567,-15.5659
-1.25747,-2.13842,-0.923099,0.959774
0.627503,-0.465013,-0.27375,-0.0330317
-3.13746,11.4787,0.0585868,-0.161909
-2.50363,-5.63165,0.785248,15.4555
0.635223,0.991526,0.777994,0.573363
0.247631,1.13194,-0.0755319,-0.523878
1.81906,1.33397,-0.210703,-23.465
-5.97772,2.06073,-0.185818,0.10229
-0.147108,5.3641,1.18884,0.053263
1.1043,0.898712,0.115815,-11.2889
10.6744,-13.6638,-1.0186,-1.70708
-1.16262,1.91943,-61.1362,-0.286281
59.0548,-0.557021,-1.6068,-2.56563
3.8374,0.566342,-0.751473,1.22736
5.23106,-1.68426,-6.10681,0.339283
1.50463,0.346285,-0.571113,0.422695
-17.7219,3.2476,0.314945,-0.603142
-2.23713,0.261054,3.21356,-8.49378
-5.89589,-3.83217,-0.191959,-0.720274
0.793048,-0.637499,-1.30468,-5.56785
-2.7297,21.5951,-13.2303,1.77573
21.8997,-4.78808,-0.35664,-0.0718997
-0.328321,0.309303,1.12619,-0.317801
-0.866372,-0.746592,0.776953,2.16921
-0.991459,0.515263,-1.60892,0.94979
0.12043,2.38548,0.641502,1.33924
-0.815735,-1.35787,-1.50243,0.526024
-0.0580919,-2.44363,-2.14439,1.58868
-54.08,1.88932,-3.79441,0.0859705
-1.25047,1.05895,-1.4816,2.35383
-17.8047,-1.22186,1.24736,-4.96228
-2.66526,-3.75466,1.53413,1.84023
0.153629,-12.4748,0.68563,1.13827
-0.944826,6.12375,-1.0247,-1.23174
-2.11688,1.35618,5.89866,0.937345
3.15375,30.0909,-1.47206,1.05565
-2.1983,0.332539,0.85273,1.4202
-1.0676,-0.345199,1.6655,-27.7607
1.71174,0.446613,0.73478,0.491782
0.992303,1.34857,3.26677,-2.00606
0.467162,-1.23288,0.836054,1.46261
-1.36536,0.251485,1.57346,-1.6786
-1.83127,0.834629,-0.620364,-0.0993698
0.612506,0.524561,0.00501444,-0.341447
-4.88935,0.724745,1.26077,-0.821773
-0.325226,-2445.11,-0.317062,0.567228
-0.604799,-0.099359,-0.104548,0.969364
23.494,0.42407,0.0140416,-1.01601
-0.536617,-0.641505,0.0212828,-1.44862
-0.200915,2.70484,3.1644,-7.97096
-11.0624,1.52729,0.149798,1.90424
1.89972,0.577215,0.125967,-7.67157
0.0833308,4.69806,0.531195,-0.082577
0.243479,0.752805,1.62198,-0.928809
2.0204,3.8592,0.346366,2.85163
0.734577,-0.78899,-0.481838,-0.459547
1.93336,-0.329235,13.5873,0.572284
-0.827565,-0.142677,-2.08959,0.323206
4.94903,-0.59715,-1.05092,-0.97041
6.5506,-19.3334,-0.836746,-1.42997
4.1776,-4.47273,0.381038,-4.29175
2.57099,-5.51356,0.194002,1.86061
-0.773569,-0.965254,-3.2491,4.03342
1.22378,-0.0283829,-89.4411,2.38702
-28.5513,0.200109,-0.358387,0.779336
1.69365,-2.87139,0.372432,-3.29017
2.1452,-3.00017,-0.0727073,0.113017
0.930884,-0.229003,-1.25023,0.474867
-2.04493,-1.42352,-5.68869,1.46035
-0.936503,-3.35119,0.559104,18.6574
2.06919,-9.59108,0.816566,-0.606447
0.151309,-0.88351,0.97029,-0.479335
-3.51982,-0.946457,0.421156,0.144973
0.283398,-9.52756,-2.20662,-0.00501954
0.409171,0.0509422,5.38908,1.01431
0.748795,-57.9471,1.0238,-7.75001
5.74641,4.76727,1.13925,0.162534
-0.543081,-0.730928,0.740197,2.05936
1.06519,0.637623,-1.20543,0.974367
-8.03437,1.19841,-0.224276,0.347508
0.370025,4.72502,-1.81396,-0.948321
-1.26333,0.844466,3.57284,-0.454076
-0.0116683,1.11687,-13.7422,4.06622
1.79888,-0.336066,-2.45485,-0.502024
41.3913,0.0382642,-0.96987,0.0149683
-5.56754,-0.280943,-0.863209,0.746007
-4.00862,0.567155,6.55931,1.60996
-3.57105,-0.62958,-1.35041,0.372959
4.18966,-0.0618917,0.854414,0.494321
1.31508,-0.814027,2.60377,-2.00635
-2.80827,0.0481262,-0.47289,-0.21075
-0.52412,0.174833,0.0909826,-6.25716
1.55464,0.413915,-5.96626,1.09747
-0.185747,-1.58988,-1.10068,-0.779076
4.95672,-10.7337,2.39843,1.48014
3.70788,-0.663319,1.64104,-0.993968
-6.42362,-0.472604,-3.22358,-0.721304
-4.00311,-1.80898,-0.288929,0.540458
-0.88416,2.7733,-0.498885,139.562
3.1577,0.858839,-4.8169,0.986557
0.620936,-2.00858,3.65708,-0.0931933
1.6236,-0.0183848,-2.69784,5.18053
0.494313,-1.12053,0.434304,-1.30052
-1.4973,0.669871,0.174032,-0.225076
-0.946416,0.753517,1.76768,2.0871
-5.23457,-16.3384,1.19746,1.11579
-2.27474,-0.396299,-0.313959,0.810082
-24.5472,-0.206484,0.785509,-2.16759
-0.402402,3.89748,1.60407,-0.377772
-1.93977,63.67,-0.416611,0.180598
14.1873,0.724939,0.173424,-0.803228
1.62001,-0.338641,14.6598,-2.06547
1.09236,-1.73565,6.92988,2.24261
57.3549,0.867116,0.839288,2.76952
2.82695,-0.638686,1.90733,-0.118528
-0.170611,1.72592,3.17651,42.5829
0.835689,0.235348,-1.01786,-2.10529
0.319398,2.90203,-0.523351,1.71621
-1.0098,-0.584236,0.867885,0.616025
1.05362,-3.29387,-2.70601,0.585334
-0.160394,1.50468,0.743249,2.79452
-0.013166,-5.63249,2.08052,0.363902
2.71031,0.933013,-1.48237,0.894975
-0.474407,1.22162,1.04911,1.39494
-1.99134,0.18577,1.74367,19.4544
1.3205,-0.947206,0.0333019,0.637815
-0.817528,1.8181,-1.66555,-27.2855
1.46203,-1.93839,1.41379,11.7094
0.20723,-1.30231,0.317644,-0.30777
0.718445,2.72184,-0.771554,0.828004
0.330677,-1.4318,3.9226,-0.272524
0.953908,1.68695,0.111242,0.994867
0.495582,2.58433,-5.56891,-0.458298
-4890.76,1.06711,-25.4691,0.982552
0.535592,0.0947546,-14.3228,0.81004
-0.744143,11.1569,-89.2708,2.0588
0.545425,0.871626,3.23268,-0.136829
